,method,fold,selected,metric,value
249,relevance_relevance_centrality,0,6,MCC,0.28867513459481287
250,relevance_relevance_centrality,0,7,A,0.9
251,relevance_relevance_centrality,0,7,MCC,0.6666666666666666
252,relevance_relevance_centrality,0,8,A,0.85
253,relevance_relevance_centrality,0,8,MCC,0.4900980294098034
254,relevance_relevance_centrality,0,9,A,0.8
255,relevance_relevance_centrality,0,9,MCC,0.375
256,relevance_relevance_centrality,0,10,A,0.8
257,relevance_relevance_centrality,0,10,MCC,0.375
258,relevance_relevance_centrality,0,11,A,0.85
259,relevance_relevance_centrality,0,11,MCC,0.4900980294098034
260,perm,1,2,A,0.75
261,perm,1,2,MCC,0.37796447300922725
262,perm,1,3,A,0.75
263,perm,1,3,MCC,0.28867513459481287
264,perm,1,4,A,0.75
265,perm,1,4,MCC,0.28867513459481287
266,perm,1,5,A,0.8
267,perm,1,5,MCC,0.3973597071195132
268,perm,1,6,A,0.7
269,perm,1,6,MCC,0.2
270,perm,1,7,A,0.7
271,perm,1,7,MCC,0.2
272,perm,1,8,A,0.7
273,perm,1,8,MCC,0.2
274,perm,1,9,A,0.7
275,perm,1,9,MCC,0.2
276,perm,1,10,A,0.7
277,perm,1,10,MCC,0.2
278,perm,1,11,A,0.75
279,perm,1,11,MCC,0.19245008972987526
280,perm,1,12,A,0.75
281,perm,1,12,MCC,0.19245008972987526
282,perm,1,13,A,0.75
283,perm,1,13,MCC,0.19245008972987526
284,perm,1,14,A,0.75
285,perm,1,14,MCC,0.19245008972987526
286,perm,1,15,A,0.75
287,perm,1,15,MCC,0.19245008972987526
288,perm,1,16,A,0.75
289,perm,1,16,MCC,0.19245008972987526
290,perm,1,17,A,0.75
291,perm,1,17,MCC,0.19245008972987526
292,perm,1,18,A,0.7
293,perm,1,18,MCC,0.2
294,perm,1,19,A,0.7
295,perm,1,19,MCC,0.2
296,gini,1,2,A,0.75
297,gini,1,2,MCC,0.37796447300922725
298,gini,1,3,A,0.7
299,gini,1,3,MCC,0.2
300,gini,1,4,A,0.7
301,gini,1,4,MCC,0.2
302,gini,1,5,A,0.75
303,gini,1,5,MCC,0.19245008972987526
304,gini,1,6,A,0.75
305,gini,1,6,MCC,0.19245008972987526
306,gini,1,7,A,0.75
307,gini,1,7,MCC,0.19245008972987526
308,gini,1,8,A,0.75
309,gini,1,8,MCC,0.19245008972987526
310,gini,1,9,A,0.75
311,gini,1,9,MCC,0.19245008972987526
312,gini,1,10,A,0.75
313,gini,1,10,MCC,0.19245008972987526
314,gini,1,11,A,0.75
315,gini,1,11,MCC,0.19245008972987526
316,gini,1,12,A,0.75
317,gini,1,12,MCC,0.19245008972987526
318,gini,1,13,A,0.75
319,gini,1,13,MCC,0.19245008972987526
320,gini,1,14,A,0.75
321,gini,1,14,MCC,0.19245008972987526
322,gini,1,15,A,0.75
323,gini,1,15,MCC,0.19245008972987526
324,gini,1,16,A,0.75
325,gini,1,16,MCC,0.19245008972987526
326,gini,1,17,A,0.75
327,gini,1,17,MCC,0.19245008972987526
328,gini,1,18,A,0.75
329,gini,1,18,MCC,0.19245008972987526
330,gini,1,19,A,0.75
331,gini,1,19,MCC,0.19245008972987526
332,shap,1,2,A,0.7
333,shap,1,2,MCC,0.2
334,shap,1,3,A,0.65
335,shap,1,3,MCC,0.0
336,shap,1,4,A,0.75
337,shap,1,4,MCC,0.19245008972987526
338,shap,1,5,A,0.75
339,shap,1,5,MCC,0.19245008972987526
340,shap,1,6,A,0.75
341,shap,1,6,MCC,0.19245008972987526
342,shap,1,7,A,0.75
343,shap,1,7,MCC,0.19245008972987526
344,shap,1,8,A,0.75
345,shap,1,8,MCC,0.19245008972987526
346,shap,1,9,A,0.75
347,shap,1,9,MCC,0.19245008972987526
348,shap,1,10,A,0.75
349,shap,1,10,MCC,0.19245008972987526
350,shap,1,11,A,0.75
351,shap,1,11,MCC,0.19245008972987526
352,shap,1,12,A,0.75
353,shap,1,12,MCC,0.19245008972987526
354,shap,1,13,A,0.75
355,shap,1,13,MCC,0.19245008972987526
356,shap,1,14,A,0.75
357,shap,1,14,MCC,0.19245008972987526
358,shap,1,15,A,0.75
359,shap,1,15,MCC,0.19245008972987526
360,shap,1,16,A,0.75
361,shap,1,16,MCC,0.19245008972987526
362,shap,1,17,A,0.75
363,shap,1,17,MCC,0.19245008972987526
364,shap,1,18,A,0.75
365,shap,1,18,MCC,0.19245008972987526
366,shap,1,19,A,0.75
367,shap,1,19,MCC,0.19245008972987526
368,support_impurity_centrality,1,2,A,0.7
369,support_impurity_centrality,1,2,MCC,0.2
370,support_impurity_centrality,1,3,A,0.65
371,support_impurity_centrality,1,3,MCC,0.0
372,support_impurity_centrality,1,4,A,0.75
373,support_impurity_centrality,1,4,MCC,0.19245008972987526
374,support_impurity_centrality,1,5,A,0.75
375,support_impurity_centrality,1,5,MCC,0.19245008972987526
376,support_impurity_centrality,1,6,A,0.75
377,support_impurity_centrality,1,6,MCC,0.19245008972987526
378,support_impurity_centrality,1,7,A,0.75
379,support_impurity_centrality,1,7,MCC,0.19245008972987526
380,support_impurity_centrality,1,8,A,0.75
381,support_impurity_centrality,1,8,MCC,0.19245008972987526
382,support_impurity_centrality,1,9,A,0.75
383,support_impurity_centrality,1,9,MCC,0.19245008972987526
384,support_impurity_centrality,1,10,A,0.75
385,support_impurity_centrality,1,10,MCC,0.19245008972987526
386,support_impurity_centrality,1,11,A,0.75
387,support_impurity_centrality,1,11,MCC,0.19245008972987526
388,support_impurity_centrality,1,12,A,0.75
389,support_impurity_centrality,1,12,MCC,0.19245008972987526
390,support_impurity_centrality,1,13,A,0.75
391,support_impurity_centrality,1,13,MCC,0.19245008972987526
392,support_impurity_centrality,1,14,A,0.75
393,support_impurity_centrality,1,14,MCC,0.19245008972987526
394,support_impurity_centrality,1,15,A,0.75
395,support_impurity_centrality,1,15,MCC,0.19245008972987526
396,support_impurity_centrality,1,16,A,0.75
397,support_impurity_centrality,1,16,MCC,0.19245008972987526
398,support_impurity_centrality,1,17,A,0.75
399,support_impurity_centrality,1,17,MCC,0.19245008972987526
400,support_impurity_centrality,1,18,A,0.75
401,support_impurity_centrality,1,18,MCC,0.19245008972987526
402,support_impurity_centrality,1,19,A,0.75
403,support_impurity_centrality,1,19,MCC,0.19245008972987526
404,confidence_impurity_centrality,1,2,A,0.7
405,confidence_impurity_centrality,1,2,MCC,0.2
406,confidence_impurity_centrality,1,3,A,0.65
407,confidence_impurity_centrality,1,3,MCC,0.0
408,confidence_impurity_centrality,1,4,A,0.75
409,confidence_impurity_centrality,1,4,MCC,0.19245008972987526
410,confidence_impurity_centrality,1,5,A,0.75
411,confidence_impurity_centrality,1,5,MCC,0.19245008972987526
412,confidence_impurity_centrality,1,6,A,0.75
413,confidence_impurity_centrality,1,6,MCC,0.19245008972987526
414,confidence_impurity_centrality,1,7,A,0.75
415,confidence_impurity_centrality,1,7,MCC,0.19245008972987526
416,confidence_impurity_centrality,1,8,A,0.75
417,confidence_impurity_centrality,1,8,MCC,0.19245008972987526
418,confidence_impurity_centrality,1,9,A,0.75
419,confidence_impurity_centrality,1,9,MCC,0.19245008972987526
420,confidence_impurity_centrality,1,10,A,0.75
421,confidence_impurity_centrality,1,10,MCC,0.19245008972987526
422,confidence_impurity_centrality,1,11,A,0.75
423,confidence_impurity_centrality,1,11,MCC,0.19245008972987526
424,confidence_impurity_centrality,1,12,A,0.75
425,confidence_impurity_centrality,1,12,MCC,0.19245008972987526
426,confidence_impurity_centrality,1,13,A,0.75
427,confidence_impurity_centrality,1,13,MCC,0.19245008972987526
428,confidence_impurity_centrality,1,14,A,0.75
429,confidence_impurity_centrality,1,14,MCC,0.19245008972987526
430,confidence_impurity_centrality,1,15,A,0.75
431,confidence_impurity_centrality,1,15,MCC,0.19245008972987526
432,confidence_impurity_centrality,1,16,A,0.75
433,confidence_impurity_centrality,1,16,MCC,0.19245008972987526
434,confidence_impurity_centrality,1,17,A,0.75
435,confidence_impurity_centrality,1,17,MCC,0.19245008972987526
436,confidence_impurity_centrality,1,18,A,0.75
437,confidence_impurity_centrality,1,18,MCC,0.19245008972987526
438,confidence_impurity_centrality,1,19,A,0.75
439,confidence_impurity_centrality,1,19,MCC,0.19245008972987526
440,lift_impurity_centrality,1,2,A,0.7
441,lift_impurity_centrality,1,2,MCC,0.2
442,lift_impurity_centrality,1,3,A,0.65
443,lift_impurity_centrality,1,3,MCC,0.0
444,lift_impurity_centrality,1,4,A,0.75
445,lift_impurity_centrality,1,4,MCC,0.19245008972987526
446,lift_impurity_centrality,1,5,A,0.75
447,lift_impurity_centrality,1,5,MCC,0.19245008972987526
448,lift_impurity_centrality,1,6,A,0.75
449,lift_impurity_centrality,1,6,MCC,0.19245008972987526
450,lift_impurity_centrality,1,7,A,0.75
451,lift_impurity_centrality,1,7,MCC,0.19245008972987526
452,lift_impurity_centrality,1,8,A,0.75
453,lift_impurity_centrality,1,8,MCC,0.19245008972987526
454,lift_impurity_centrality,1,9,A,0.75
455,lift_impurity_centrality,1,9,MCC,0.19245008972987526
456,lift_impurity_centrality,1,10,A,0.75
457,lift_impurity_centrality,1,10,MCC,0.19245008972987526
458,lift_impurity_centrality,1,11,A,0.75
459,lift_impurity_centrality,1,11,MCC,0.19245008972987526
460,lift_impurity_centrality,1,12,A,0.75
461,lift_impurity_centrality,1,12,MCC,0.19245008972987526
462,lift_impurity_centrality,1,13,A,0.75
463,lift_impurity_centrality,1,13,MCC,0.19245008972987526
464,lift_impurity_centrality,1,14,A,0.75
465,lift_impurity_centrality,1,14,MCC,0.19245008972987526
466,lift_impurity_centrality,1,15,A,0.75
467,lift_impurity_centrality,1,15,MCC,0.19245008972987526
468,lift_impurity_centrality,1,16,A,0.75
469,lift_impurity_centrality,1,16,MCC,0.19245008972987526
470,lift_impurity_centrality,1,17,A,0.75
471,lift_impurity_centrality,1,17,MCC,0.19245008972987526
472,lift_impurity_centrality,1,18,A,0.75
473,lift_impurity_centrality,1,18,MCC,0.19245008972987526
474,lift_impurity_centrality,1,19,A,0.75
475,lift_impurity_centrality,1,19,MCC,0.19245008972987526
476,equal_impurity_centrality,1,2,A,0.7
477,equal_impurity_centrality,1,2,MCC,0.2
478,equal_impurity_centrality,1,3,A,0.65
479,equal_impurity_centrality,1,3,MCC,0.0
480,equal_impurity_centrality,1,4,A,0.75
481,equal_impurity_centrality,1,4,MCC,0.19245008972987526
482,equal_impurity_centrality,1,5,A,0.75
483,equal_impurity_centrality,1,5,MCC,0.19245008972987526
484,equal_impurity_centrality,1,6,A,0.75
485,equal_impurity_centrality,1,6,MCC,0.19245008972987526
486,equal_impurity_centrality,1,7,A,0.75
487,equal_impurity_centrality,1,7,MCC,0.19245008972987526
488,equal_impurity_centrality,1,8,A,0.75
489,equal_impurity_centrality,1,8,MCC,0.19245008972987526
490,equal_impurity_centrality,1,9,A,0.75
491,equal_impurity_centrality,1,9,MCC,0.19245008972987526
492,equal_impurity_centrality,1,10,A,0.75
493,equal_impurity_centrality,1,10,MCC,0.19245008972987526
494,equal_impurity_centrality,1,11,A,0.75
495,equal_impurity_centrality,1,11,MCC,0.19245008972987526
496,equal_impurity_centrality,1,12,A,0.75
497,equal_impurity_centrality,1,12,MCC,0.19245008972987526
498,equal_impurity_centrality,1,13,A,0.75
499,equal_impurity_centrality,1,13,MCC,0.19245008972987526
500,equal_impurity_centrality,1,14,A,0.75
501,equal_impurity_centrality,1,14,MCC,0.19245008972987526
502,equal_impurity_centrality,1,15,A,0.75
503,equal_impurity_centrality,1,15,MCC,0.19245008972987526
504,equal_impurity_centrality,1,16,A,0.75
505,equal_impurity_centrality,1,16,MCC,0.19245008972987526
506,equal_impurity_centrality,1,17,A,0.75
507,equal_impurity_centrality,1,17,MCC,0.19245008972987526
508,equal_impurity_centrality,1,18,A,0.75
509,equal_impurity_centrality,1,18,MCC,0.19245008972987526
510,equal_impurity_centrality,1,19,A,0.75
