,method,fold,selected,metric,value
392,lift_relevance_centrality,0,18,A,0.875
393,lift_relevance_centrality,0,18,MCC,0.7271428173249503
394,lift_relevance_centrality,0,19,A,0.875
395,lift_relevance_centrality,0,19,MCC,0.7271428173249503
396,equal_relevance_centrality,0,2,A,0.9270833333333334
397,equal_relevance_centrality,0,2,MCC,0.852359800696136
398,equal_relevance_centrality,0,3,A,0.9270833333333334
399,equal_relevance_centrality,0,3,MCC,0.8416833807014049
400,equal_relevance_centrality,0,4,A,0.8854166666666666
401,equal_relevance_centrality,0,4,MCC,0.7519116081424536
402,equal_relevance_centrality,0,5,A,0.8854166666666666
403,equal_relevance_centrality,0,5,MCC,0.7519116081424536
404,equal_relevance_centrality,0,6,A,0.875
405,equal_relevance_centrality,0,6,MCC,0.7271428173249503
406,equal_relevance_centrality,0,7,A,0.875
407,equal_relevance_centrality,0,7,MCC,0.7271428173249503
408,equal_relevance_centrality,0,8,A,0.875
409,equal_relevance_centrality,0,8,MCC,0.7271428173249503
410,equal_relevance_centrality,0,9,A,0.875
411,equal_relevance_centrality,0,9,MCC,0.7271428173249503
412,equal_relevance_centrality,0,10,A,0.875
413,equal_relevance_centrality,0,10,MCC,0.7271428173249503
414,equal_relevance_centrality,0,11,A,0.875
415,equal_relevance_centrality,0,11,MCC,0.7271428173249503
416,equal_relevance_centrality,0,12,A,0.875
417,equal_relevance_centrality,0,12,MCC,0.7271428173249503
418,equal_relevance_centrality,0,13,A,0.875
419,equal_relevance_centrality,0,13,MCC,0.7271428173249503
420,equal_relevance_centrality,0,14,A,0.875
421,equal_relevance_centrality,0,14,MCC,0.7271428173249503
422,equal_relevance_centrality,0,15,A,0.875
423,equal_relevance_centrality,0,15,MCC,0.7271428173249503
424,equal_relevance_centrality,0,16,A,0.875
425,equal_relevance_centrality,0,16,MCC,0.7271428173249503
426,equal_relevance_centrality,0,17,A,0.8645833333333334
427,equal_relevance_centrality,0,17,MCC,0.7042971527455699
428,equal_relevance_centrality,0,18,A,0.875
429,equal_relevance_centrality,0,18,MCC,0.7271428173249503
430,equal_relevance_centrality,0,19,A,0.875
431,equal_relevance_centrality,0,19,MCC,0.7271428173249503
432,relevance_relevance_centrality,0,2,A,0.9270833333333334
433,relevance_relevance_centrality,0,2,MCC,0.852359800696136
434,relevance_relevance_centrality,0,3,A,0.9375
435,relevance_relevance_centrality,0,3,MCC,0.8773209920837068
436,relevance_relevance_centrality,0,4,A,0.875
437,relevance_relevance_centrality,0,4,MCC,0.74606465664469
438,relevance_relevance_centrality,0,5,A,0.875
439,relevance_relevance_centrality,0,5,MCC,0.7302107728337236
440,relevance_relevance_centrality,0,6,A,0.8854166666666666
441,relevance_relevance_centrality,0,6,MCC,0.7716444219563081
442,relevance_relevance_centrality,0,7,A,0.875
443,relevance_relevance_centrality,0,7,MCC,0.7271428173249503
444,relevance_relevance_centrality,0,8,A,0.875
445,relevance_relevance_centrality,0,8,MCC,0.7271428173249503
446,relevance_relevance_centrality,0,9,A,0.875
447,relevance_relevance_centrality,0,9,MCC,0.7271428173249503
448,relevance_relevance_centrality,0,10,A,0.875
449,relevance_relevance_centrality,0,10,MCC,0.7271428173249503
450,relevance_relevance_centrality,0,11,A,0.875
