,method,fold,selected,metric,value
262,perm,1,3,A,0.5945945945945946
263,perm,1,3,MCC,0.37194180510576696
264,perm,1,4,A,0.5945945945945946
265,perm,1,4,MCC,0.37194180510576696
266,perm,1,5,A,0.5945945945945946
267,perm,1,5,MCC,0.37194180510576696
268,perm,1,6,A,0.5945945945945946
269,perm,1,6,MCC,0.37194180510576696
270,perm,1,7,A,0.5945945945945946
271,perm,1,7,MCC,0.37194180510576696
272,perm,1,8,A,0.5878378378378378
273,perm,1,8,MCC,0.3619601012679395
274,perm,1,9,A,0.5878378378378378
275,perm,1,9,MCC,0.3619601012679395
276,perm,1,10,A,0.5878378378378378
277,perm,1,10,MCC,0.3619601012679395
278,perm,1,11,A,0.5878378378378378
279,perm,1,11,MCC,0.3619601012679395
280,perm,1,12,A,0.5878378378378378
281,perm,1,12,MCC,0.3619601012679395
282,perm,1,13,A,0.5878378378378378
283,perm,1,13,MCC,0.3619601012679395
284,perm,1,14,A,0.5878378378378378
285,perm,1,14,MCC,0.3619601012679395
286,perm,1,15,A,0.5878378378378378
287,perm,1,15,MCC,0.3619601012679395
288,perm,1,16,A,0.5878378378378378
289,perm,1,16,MCC,0.3619601012679395
290,perm,1,17,A,0.5878378378378378
291,perm,1,17,MCC,0.3619601012679395
292,perm,1,18,A,0.5878378378378378
293,perm,1,18,MCC,0.3619601012679395
294,perm,1,19,A,0.5878378378378378
295,perm,1,19,MCC,0.3619601012679395
296,gini,1,2,A,0.5405405405405406
297,gini,1,2,MCC,0.26648268447774776
298,gini,1,3,A,0.5945945945945946
299,gini,1,3,MCC,0.37194180510576696
300,gini,1,4,A,0.5878378378378378
301,gini,1,4,MCC,0.3619601012679395
302,gini,1,5,A,0.5878378378378378
303,gini,1,5,MCC,0.3619601012679395
304,gini,1,6,A,0.5878378378378378
305,gini,1,6,MCC,0.3619601012679395
306,gini,1,7,A,0.5945945945945946
307,gini,1,7,MCC,0.37194180510576696
308,gini,1,8,A,0.5945945945945946
309,gini,1,8,MCC,0.37194180510576696
310,gini,1,9,A,0.5945945945945946
311,gini,1,9,MCC,0.37194180510576696
312,gini,1,10,A,0.5945945945945946
313,gini,1,10,MCC,0.37194180510576696
314,gini,1,11,A,0.5945945945945946
315,gini,1,11,MCC,0.37194180510576696
316,gini,1,12,A,0.5945945945945946
317,gini,1,12,MCC,0.37194180510576696
318,gini,1,13,A,0.5945945945945946
319,gini,1,13,MCC,0.37194180510576696
320,gini,1,14,A,0.5945945945945946
321,gini,1,14,MCC,0.37194180510576696
322,gini,1,15,A,0.5945945945945946
323,gini,1,15,MCC,0.37194180510576696
324,gini,1,16,A,0.5945945945945946
325,gini,1,16,MCC,0.37194180510576696
326,gini,1,17,A,0.5945945945945946
327,gini,1,17,MCC,0.37194180510576696
328,gini,1,18,A,0.5945945945945946
329,gini,1,18,MCC,0.37194180510576696
330,gini,1,19,A,0.5945945945945946
331,gini,1,19,MCC,0.37194180510576696
332,shap,1,2,A,0.5405405405405406
333,shap,1,2,MCC,0.26648268447774776
334,shap,1,3,A,0.5945945945945946
335,shap,1,3,MCC,0.37194180510576696
336,shap,1,4,A,0.5878378378378378
337,shap,1,4,MCC,0.3619601012679395
338,shap,1,5,A,0.5878378378378378
339,shap,1,5,MCC,0.3619601012679395
340,shap,1,6,A,0.5878378378378378
341,shap,1,6,MCC,0.3619601012679395
342,shap,1,7,A,0.5945945945945946
343,shap,1,7,MCC,0.37194180510576696
344,shap,1,8,A,0.5945945945945946
345,shap,1,8,MCC,0.37194180510576696
346,shap,1,9,A,0.5945945945945946
347,shap,1,9,MCC,0.37194180510576696
348,shap,1,10,A,0.5945945945945946
349,shap,1,10,MCC,0.37194180510576696
350,shap,1,11,A,0.5945945945945946
351,shap,1,11,MCC,0.37194180510576696
352,shap,1,12,A,0.5945945945945946
353,shap,1,12,MCC,0.37194180510576696
354,shap,1,13,A,0.5945945945945946
355,shap,1,13,MCC,0.37194180510576696
356,shap,1,14,A,0.5945945945945946
357,shap,1,14,MCC,0.37194180510576696
358,shap,1,15,A,0.5945945945945946
359,shap,1,15,MCC,0.37194180510576696
360,shap,1,16,A,0.5945945945945946
361,shap,1,16,MCC,0.37194180510576696
362,shap,1,17,A,0.5945945945945946
363,shap,1,17,MCC,0.37194180510576696
364,shap,1,18,A,0.5945945945945946
365,shap,1,18,MCC,0.37194180510576696
366,shap,1,19,A,0.5945945945945946
367,shap,1,19,MCC,0.37194180510576696
368,support_impurity_centrality,1,2,A,0.5202702702702703
369,support_impurity_centrality,1,2,MCC,0.27921059739311105
370,support_impurity_centrality,1,3,A,0.5945945945945946
371,support_impurity_centrality,1,3,MCC,0.37194180510576696
372,support_impurity_centrality,1,4,A,0.5878378378378378
373,support_impurity_centrality,1,4,MCC,0.3619601012679395
374,support_impurity_centrality,1,5,A,0.5878378378378378
375,support_impurity_centrality,1,5,MCC,0.3619601012679395
376,support_impurity_centrality,1,6,A,0.5878378378378378
377,support_impurity_centrality,1,6,MCC,0.3619601012679395
378,support_impurity_centrality,1,7,A,0.5945945945945946
379,support_impurity_centrality,1,7,MCC,0.37194180510576696
380,support_impurity_centrality,1,8,A,0.5878378378378378
381,support_impurity_centrality,1,8,MCC,0.3619601012679395
382,support_impurity_centrality,1,9,A,0.5878378378378378
383,support_impurity_centrality,1,9,MCC,0.3619601012679395
384,support_impurity_centrality,1,10,A,0.5878378378378378
385,support_impurity_centrality,1,10,MCC,0.3619601012679395
386,support_impurity_centrality,1,11,A,0.5878378378378378
387,support_impurity_centrality,1,11,MCC,0.3619601012679395
388,support_impurity_centrality,1,12,A,0.5878378378378378
389,support_impurity_centrality,1,12,MCC,0.3619601012679395
390,support_impurity_centrality,1,13,A,0.5878378378378378
391,support_impurity_centrality,1,13,MCC,0.3619601012679395
392,support_impurity_centrality,1,14,A,0.5878378378378378
393,support_impurity_centrality,1,14,MCC,0.3619601012679395
394,support_impurity_centrality,1,15,A,0.5878378378378378
395,support_impurity_centrality,1,15,MCC,0.3619601012679395
396,support_impurity_centrality,1,16,A,0.5878378378378378
397,support_impurity_centrality,1,16,MCC,0.3619601012679395
398,support_impurity_centrality,1,17,A,0.5878378378378378
399,support_impurity_centrality,1,17,MCC,0.3619601012679395
400,support_impurity_centrality,1,18,A,0.5878378378378378
401,support_impurity_centrality,1,18,MCC,0.3619601012679395
402,support_impurity_centrality,1,19,A,0.5878378378378378
403,support_impurity_centrality,1,19,MCC,0.3619601012679395
404,confidence_impurity_centrality,1,2,A,0.5135135135135135
405,confidence_impurity_centrality,1,2,MCC,0.24763247298285887
406,confidence_impurity_centrality,1,3,A,0.5945945945945946
407,confidence_impurity_centrality,1,3,MCC,0.37194180510576696
408,confidence_impurity_centrality,1,4,A,0.5878378378378378
409,confidence_impurity_centrality,1,4,MCC,0.3619601012679395
410,confidence_impurity_centrality,1,5,A,0.5945945945945946
411,confidence_impurity_centrality,1,5,MCC,0.37194180510576696
412,confidence_impurity_centrality,1,6,A,0.5945945945945946
413,confidence_impurity_centrality,1,6,MCC,0.37194180510576696
414,confidence_impurity_centrality,1,7,A,0.5878378378378378
415,confidence_impurity_centrality,1,7,MCC,0.3619601012679395
416,confidence_impurity_centrality,1,8,A,0.5878378378378378
417,confidence_impurity_centrality,1,8,MCC,0.3619601012679395
418,confidence_impurity_centrality,1,9,A,0.5878378378378378
419,confidence_impurity_centrality,1,9,MCC,0.3619601012679395
420,confidence_impurity_centrality,1,10,A,0.5878378378378378
421,confidence_impurity_centrality,1,10,MCC,0.3619601012679395
422,confidence_impurity_centrality,1,11,A,0.5878378378378378
423,confidence_impurity_centrality,1,11,MCC,0.3619601012679395
424,confidence_impurity_centrality,1,12,A,0.5878378378378378
425,confidence_impurity_centrality,1,12,MCC,0.3619601012679395
426,confidence_impurity_centrality,1,13,A,0.5878378378378378
427,confidence_impurity_centrality,1,13,MCC,0.3619601012679395
428,confidence_impurity_centrality,1,14,A,0.5878378378378378
429,confidence_impurity_centrality,1,14,MCC,0.3619601012679395
430,confidence_impurity_centrality,1,15,A,0.5878378378378378
431,confidence_impurity_centrality,1,15,MCC,0.3619601012679395
432,confidence_impurity_centrality,1,16,A,0.5878378378378378
433,confidence_impurity_centrality,1,16,MCC,0.3619601012679395
434,confidence_impurity_centrality,1,17,A,0.5878378378378378
435,confidence_impurity_centrality,1,17,MCC,0.3619601012679395
436,confidence_impurity_centrality,1,18,A,0.5878378378378378
437,confidence_impurity_centrality,1,18,MCC,0.3619601012679395
438,confidence_impurity_centrality,1,19,A,0.5878378378378378
439,confidence_impurity_centrality,1,19,MCC,0.3619601012679395
440,lift_impurity_centrality,1,2,A,0.5135135135135135
441,lift_impurity_centrality,1,2,MCC,0.24763247298285887
442,lift_impurity_centrality,1,3,A,0.5945945945945946
443,lift_impurity_centrality,1,3,MCC,0.37194180510576696
444,lift_impurity_centrality,1,4,A,0.5878378378378378
445,lift_impurity_centrality,1,4,MCC,0.3619601012679395
446,lift_impurity_centrality,1,5,A,0.5945945945945946
447,lift_impurity_centrality,1,5,MCC,0.37194180510576696
448,lift_impurity_centrality,1,6,A,0.5945945945945946
449,lift_impurity_centrality,1,6,MCC,0.37194180510576696
450,lift_impurity_centrality,1,7,A,0.5878378378378378
451,lift_impurity_centrality,1,7,MCC,0.3619601012679395
452,lift_impurity_centrality,1,8,A,0.5878378378378378
453,lift_impurity_centrality,1,8,MCC,0.3619601012679395
454,lift_impurity_centrality,1,9,A,0.5878378378378378
455,lift_impurity_centrality,1,9,MCC,0.3619601012679395
456,lift_impurity_centrality,1,10,A,0.5878378378378378
457,lift_impurity_centrality,1,10,MCC,0.3619601012679395
458,lift_impurity_centrality,1,11,A,0.5878378378378378
459,lift_impurity_centrality,1,11,MCC,0.3619601012679395
460,lift_impurity_centrality,1,12,A,0.5878378378378378
461,lift_impurity_centrality,1,12,MCC,0.3619601012679395
462,lift_impurity_centrality,1,13,A,0.5878378378378378
463,lift_impurity_centrality,1,13,MCC,0.3619601012679395
464,lift_impurity_centrality,1,14,A,0.5878378378378378
465,lift_impurity_centrality,1,14,MCC,0.3619601012679395
466,lift_impurity_centrality,1,15,A,0.5878378378378378
467,lift_impurity_centrality,1,15,MCC,0.3619601012679395
468,lift_impurity_centrality,1,16,A,0.5878378378378378
469,lift_impurity_centrality,1,16,MCC,0.3619601012679395
470,lift_impurity_centrality,1,17,A,0.5878378378378378
471,lift_impurity_centrality,1,17,MCC,0.3619601012679395
472,lift_impurity_centrality,1,18,A,0.5878378378378378
473,lift_impurity_centrality,1,18,MCC,0.3619601012679395
474,lift_impurity_centrality,1,19,A,0.5878378378378378
475,lift_impurity_centrality,1,19,MCC,0.3619601012679395
476,equal_impurity_centrality,1,2,A,0.5135135135135135
477,equal_impurity_centrality,1,2,MCC,0.24763247298285887
478,equal_impurity_centrality,1,3,A,0.5945945945945946
479,equal_impurity_centrality,1,3,MCC,0.37194180510576696
480,equal_impurity_centrality,1,4,A,0.5878378378378378
481,equal_impurity_centrality,1,4,MCC,0.3619601012679395
482,equal_impurity_centrality,1,5,A,0.5945945945945946
483,equal_impurity_centrality,1,5,MCC,0.37194180510576696
484,equal_impurity_centrality,1,6,A,0.5945945945945946
485,equal_impurity_centrality,1,6,MCC,0.37194180510576696
486,equal_impurity_centrality,1,7,A,0.5878378378378378
487,equal_impurity_centrality,1,7,MCC,0.3619601012679395
488,equal_impurity_centrality,1,8,A,0.5878378378378378
489,equal_impurity_centrality,1,8,MCC,0.3619601012679395
490,equal_impurity_centrality,1,9,A,0.5878378378378378
491,equal_impurity_centrality,1,9,MCC,0.3619601012679395
492,equal_impurity_centrality,1,10,A,0.5878378378378378
493,equal_impurity_centrality,1,10,MCC,0.3619601012679395
494,equal_impurity_centrality,1,11,A,0.5878378378378378
495,equal_impurity_centrality,1,11,MCC,0.3619601012679395
496,equal_impurity_centrality,1,12,A,0.5878378378378378
497,equal_impurity_centrality,1,12,MCC,0.3619601012679395
498,equal_impurity_centrality,1,13,A,0.5878378378378378
499,equal_impurity_centrality,1,13,MCC,0.3619601012679395
500,equal_impurity_centrality,1,14,A,0.5878378378378378
501,equal_impurity_centrality,1,14,MCC,0.3619601012679395
502,equal_impurity_centrality,1,15,A,0.5878378378378378
503,equal_impurity_centrality,1,15,MCC,0.3619601012679395
504,equal_impurity_centrality,1,16,A,0.5878378378378378
505,equal_impurity_centrality,1,16,MCC,0.3619601012679395
506,equal_impurity_centrality,1,17,A,0.5878378378378378
