,method,fold,selected,metric,value
215,lift_impurity_centrality,0,19,MCC,0.8337503127606448
216,equal_impurity_centrality,0,2,A,0.375
217,equal_impurity_centrality,0,2,MCC,0.3255076160284518
218,equal_impurity_centrality,0,3,A,0.4
219,equal_impurity_centrality,0,3,MCC,0.3488855641545211
220,equal_impurity_centrality,0,4,A,0.545
221,equal_impurity_centrality,0,4,MCC,0.5027093398631691
222,equal_impurity_centrality,0,5,A,0.615
223,equal_impurity_centrality,0,5,MCC,0.5768556761818591
224,equal_impurity_centrality,0,6,A,0.685
225,equal_impurity_centrality,0,6,MCC,0.6531096740519408
226,equal_impurity_centrality,0,7,A,0.685
227,equal_impurity_centrality,0,7,MCC,0.651576550636845
228,equal_impurity_centrality,0,8,A,0.705
229,equal_impurity_centrality,0,8,MCC,0.6740973227187494
230,equal_impurity_centrality,0,9,A,0.77
231,equal_impurity_centrality,0,9,MCC,0.747314662486569
232,equal_impurity_centrality,0,10,A,0.75
233,equal_impurity_centrality,0,10,MCC,0.7241356637993236
234,equal_impurity_centrality,0,11,A,0.73
235,equal_impurity_centrality,0,11,MCC,0.7011305105798072
236,equal_impurity_centrality,0,12,A,0.77
237,equal_impurity_centrality,0,12,MCC,0.7461251188524746
238,equal_impurity_centrality,0,13,A,0.785
239,equal_impurity_centrality,0,13,MCC,0.7623190733723487
240,equal_impurity_centrality,0,14,A,0.785
241,equal_impurity_centrality,0,14,MCC,0.7620642875786775
242,equal_impurity_centrality,0,15,A,0.78
243,equal_impurity_centrality,0,15,MCC,0.7578960153918012
244,equal_impurity_centrality,0,16,A,0.795
245,equal_impurity_centrality,0,16,MCC,0.7739656083618952
246,equal_impurity_centrality,0,17,A,0.84
247,equal_impurity_centrality,0,17,MCC,0.8233436481226746
248,equal_impurity_centrality,0,18,A,0.85
249,equal_impurity_centrality,0,18,MCC,0.8337966824563376
250,equal_impurity_centrality,0,19,A,0.86
251,equal_impurity_centrality,0,19,MCC,0.8447260667449016
252,relevance_impurity_centrality,0,2,A,0.36
253,relevance_impurity_centrality,0,2,MCC,0.30796631160369536
254,relevance_impurity_centrality,0,3,A,0.4
255,relevance_impurity_centrality,0,3,MCC,0.3488855641545211
256,relevance_impurity_centrality,0,4,A,0.55
257,relevance_impurity_centrality,0,4,MCC,0.5078330780986867
258,relevance_impurity_centrality,0,5,A,0.63
259,relevance_impurity_centrality,0,5,MCC,0.5908617215134085
260,relevance_impurity_centrality,0,6,A,0.725
261,relevance_impurity_centrality,0,6,MCC,0.6969463260440901
262,relevance_impurity_centrality,0,7,A,0.82
263,relevance_impurity_centrality,0,7,MCC,0.8007789138780896
264,relevance_impurity_centrality,0,8,A,0.815
265,relevance_impurity_centrality,0,8,MCC,0.7951073101788263
266,relevance_impurity_centrality,0,9,A,0.87
267,relevance_impurity_centrality,0,9,MCC,0.8560788748199434
268,relevance_impurity_centrality,0,10,A,0.835
269,relevance_impurity_centrality,0,10,MCC,0.8175300710013218
270,relevance_impurity_centrality,0,11,A,0.84
271,relevance_impurity_centrality,0,11,MCC,0.8229769638543637
272,relevance_impurity_centrality,0,12,A,0.865
273,relevance_impurity_centrality,0,12,MCC,0.8507328912315977
274,relevance_impurity_centrality,0,13,A,0.87
275,relevance_impurity_centrality,0,13,MCC,0.8560788748199434
276,relevance_impurity_centrality,0,14,A,0.875
277,relevance_impurity_centrality,0,14,MCC,0.8614940824936694
278,relevance_impurity_centrality,0,15,A,0.86
279,relevance_impurity_centrality,0,15,MCC,0.8446791101275749
280,relevance_impurity_centrality,0,16,A,0.85
281,relevance_impurity_centrality,0,16,MCC,0.8336807727202585
282,relevance_impurity_centrality,0,17,A,0.85
283,relevance_impurity_centrality,0,17,MCC,0.8337966824563376
284,relevance_impurity_centrality,0,18,A,0.86
285,relevance_impurity_centrality,0,18,MCC,0.8451020018176928
286,relevance_impurity_centrality,0,19,A,0.835
287,relevance_impurity_centrality,0,19,MCC,0.816961733911788
288,support_relevance_centrality,0,2,A,0.355
289,support_relevance_centrality,0,2,MCC,0.2958603001072454
290,support_relevance_centrality,0,3,A,0.505
291,support_relevance_centrality,0,3,MCC,0.45724634802594927
292,support_relevance_centrality,0,4,A,0.57
293,support_relevance_centrality,0,4,MCC,0.5255465997822371
294,support_relevance_centrality,0,5,A,0.63
295,support_relevance_centrality,0,5,MCC,0.5908617215134085
296,support_relevance_centrality,0,6,A,0.69
297,support_relevance_centrality,0,6,MCC,0.6581567586341435
298,support_relevance_centrality,0,7,A,0.82
299,support_relevance_centrality,0,7,MCC,0.8007789138780896
300,support_relevance_centrality,0,8,A,0.805
301,support_relevance_centrality,0,8,MCC,0.7843361817953437
302,support_relevance_centrality,0,9,A,0.83
303,support_relevance_centrality,0,9,MCC,0.811223788907183
304,support_relevance_centrality,0,10,A,0.815
305,support_relevance_centrality,0,10,MCC,0.7949967173261905
306,support_relevance_centrality,0,11,A,0.825
307,support_relevance_centrality,0,11,MCC,0.8061155525335498
308,support_relevance_centrality,0,12,A,0.825
309,support_relevance_centrality,0,12,MCC,0.8060707097914611
310,support_relevance_centrality,0,13,A,0.85
311,support_relevance_centrality,0,13,MCC,0.8344466716164887
312,support_relevance_centrality,0,14,A,0.865
313,support_relevance_centrality,0,14,MCC,0.8510881972672878
314,support_relevance_centrality,0,15,A,0.875
315,support_relevance_centrality,0,15,MCC,0.8620215034367679
316,support_relevance_centrality,0,16,A,0.86
317,support_relevance_centrality,0,16,MCC,0.8451490290012699
318,support_relevance_centrality,0,17,A,0.89
319,support_relevance_centrality,0,17,MCC,0.8780461106464842
320,support_relevance_centrality,0,18,A,0.89
321,support_relevance_centrality,0,18,MCC,0.878143747265339
322,support_relevance_centrality,0,19,A,0.89
323,support_relevance_centrality,0,19,MCC,0.8779485065876403
324,confidence_relevance_centrality,0,2,A,0.355
