,method,fold,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
42,support_impurity_centrality,3,0.0065598424432065285,0.00556692673552918,0.01786434471990961,0.0,0.011423078789292171,0.046942610290422494,0.02592837812450391,0.03698474176895183,0.0357650337588693,0.0,0.0,0.0,0.0,0.0088459894533522,0.0,0.018821063497992913,0.004689812275742497,0.007197403091221298,0.00546149491914474,0.0351980007946094,0.026223944729068343,0.0,0.021158734629295423,0.004745475464149636,0.0,0.006691780736814378,0.017233424360986176,0.00849650631509174,0.0,0.005664979547228781,0.0,0.0,0.0028343428676112317,0.0,0.0,0.0,0.018684726554330917,0.0,0.047452098273895266,0.006732644885367707,0.0,0.01367386062920979,0.008892117632488738,0.0,0.029513938384711183,0.006064242520208291,0.004186734056532524,0.019710248972794723,0.0,0.0,0.015856986097991712,0.0,0.004975881926809487,0.012776734570290672,0.008648896691119384,0.0,0.0,0.01247234642439351,0.0026322607613380408,0.0,0.0,0.005597713351711897,0.0037828626331740394,0.009489272964720243,0.0,0.0,0.034608067939512446,0.008832737597385478,0.016187313090780763,0.0,0.0050601977481876375,0.0,0.00425983850075035,0.04857001542525691,0.0,0.019686791137144954,0.0,0.0,0.005986989986792139,0.04584012490403775,0.038912110402599266,0.0,0.009416743322000216,0.0,0.00760497054476263,0.0,0.005714591114876015,0.0008044677213754257,0.00411231948337565,0.012101389873010931,0.0,0.007889782156105868,0.016846916505513385,0.0,0.008475375776893522,0.008150102616722258,0.04009661134478576,0.0,0.015297715827533689,0.04410335033651506
43,confidence_impurity_centrality,3,0.01504609111977762,0.0026720351120320214,0.023952713634331758,0.0,0.015387530751636038,0.03774661802095764,0.027437402920644293,0.0277555631490893,0.04144274068345962,0.0,0.0,0.0,0.0,0.0060098787615080725,0.0,0.02417541184414428,0.007839759169866777,0.004473743412363066,0.0028279134027530033,0.015554816295624354,0.02900838794470751,0.0,0.009408510780321597,0.030901216778114513,0.0,0.008316050787287168,0.027263050312972603,0.00986196925637714,0.0,0.004659553503989381,0.0,0.0,0.002491780095137003,0.0,0.0,0.0,0.02785936237907983,0.0,0.032941422357758085,0.007414816943611915,0.0,0.009467197268888677,0.017377074040442822,0.0,0.023752640793957752,0.0028115538053521253,0.004148851076761484,0.015249384553553465,0.0,0.0,0.034642009036967285,0.0,0.009349857506834541,0.020673336576928162,0.01557118041154808,0.0,0.0,0.010485425303672446,0.007725007684404946,0.0,0.0,0.004283670774038591,0.006630276481458724,0.016236546654938244,0.0,0.0,0.019563228126149124,0.003267534433742706,0.010430665883299972,0.0,0.00653692089276823,0.0,0.013501860766921451,0.023731288469013016,0.0,0.027920391642078664,0.0,0.0,0.0024454437053845015,0.04798156353179674,0.048432498640858614,0.0,0.007713363100984906,0.0,0.003817611434213184,0.0,0.003533749739750063,0.003312543801227807,0.003804772171631529,0.015216121457018205,0.0,0.017300812580566757,0.008227713179892508,0.0,0.00477793498585714,0.016293038855703677,0.02690427179877475,0.0,0.013088080855354638,0.031346238559719776
44,lift_impurity_centrality,3,0.01603517897257666,0.002834179995940893,0.021984509353394296,0.0,0.015485207152679483,0.03521826347825115,0.027791372669345973,0.02789187611243844,0.03764085544237895,0.0,0.0,0.0,0.0,0.006359426090455106,0.0,0.024949379025075866,0.008356777898143033,0.004767966132689755,0.003005809490009734,0.01603833356018191,0.02935993331844016,0.0,0.009946140533199727,0.030898638705842203,0.0,0.008860088122384825,0.02635764656860627,0.01048762591957552,0.0,0.004942789497501108,0.0,0.0,0.0026558031617604336,0.0,0.0,0.0,0.02673224849916298,0.0,0.03184425234137779,0.007909847335393457,0.0,0.0100895144492534,0.018046201748079197,0.0,0.02450807405210133,0.003001654028826444,0.004400105368954425,0.016250688536959046,0.0,0.0,0.03489842363176507,0.0,0.009938088961979372,0.02046102348973409,0.016515239387339654,0.0,0.0,0.011091524757695748,0.008229990184803884,0.0,0.0,0.004572984949682256,0.00706372113933186,0.015268505880763224,0.0,0.0,0.02005668873681399,0.003488059518037334,0.011054699505668194,0.0,0.006948688172283463,0.0,0.013749453406508653,0.0240845534721967,0.0,0.02835386051242854,0.0,0.0,0.002595568680530987,0.04458802828634037,0.04574524183337458,0.0,0.008202376000205892,0.0,0.004047831662019639,0.0,0.0037617136691863668,0.003535718316059477,0.003940230653188633,0.015375568936864382,0.0,0.018393352845046493,0.008555551150882183,0.0,0.005091505774780535,0.016080317692820936,0.026247509281541216,0.0,0.013489762041397147,0.02992382990774935
45,equal_impurity_centrality,3,0.015042485504462844,0.0026713947908585775,0.023946973653733286,0.0,0.015383843314407791,0.037737572496579656,0.027430827876044284,0.027748911861205698,0.041432809427606854,0.0,0.0,0.0,0.0,0.00600843856612909,0.0,0.024169618496590266,0.007841314104251996,0.004472671333400259,0.0028272357272163704,0.015551088770421459,0.029001436432384627,0.0,0.009406256143533298,0.030893811672059165,0.0,0.00831405794543619,0.02725651704988431,0.009859605953702607,0.0,0.004658436897866218,0.0,0.0,0.002543911337963482,0.0,0.0,0.0,0.027852686216955445,0.0,0.032933528340900284,0.0074130400716446165,0.0,0.00946492856858712,0.017372909833022608,0.0,0.023746948758416344,0.0028108800501968367,0.004147856854351024,0.015245730221405037,0.0,0.0,0.034633707494904034,0.0,0.009347616925599904,0.020668382459717527,0.015567448964881032,0.0,0.0,0.010482912597232222,0.007723156478946205,0.0,0.0,0.004282644243704342,0.006628687615205527,0.016232655761229568,0.0,0.0,0.019558540033117085,0.003441418925440325,0.010428166299298205,0.0,0.006535354398062408,0.0,0.01349862520789342,0.02372560155030024,0.0,0.027913700855023222,0.0,0.0,0.0024448576841245365,0.04797006532545731,0.04842089237332759,0.0,0.007711514686010949,0.0,0.00381669658941107,0.0,0.0035329029189991585,0.0033117499898275243,0.003803860403604733,0.015212475095971994,0.0,0.01729666664829093,0.008225741507089861,0.0,0.004785598495888006,0.016289134424316502,0.026897824512655166,0.0,0.013084944453720658,0.031338726809530856
46,relevance_impurity_centrality,3,0.0065578867772862655,0.005568172246919654,0.01785331906350524,0.0,0.011417729192755936,0.04692583446577716,0.025940419306569283,0.03696507787924883,0.03575692820488736,0.0,0.0,0.0,0.0,0.008843918980294676,0.0,0.018847389897275933,0.004590863622826051,0.00720822750108412,0.005459888823480271,0.03520846646334076,0.026241914500678153,0.0,0.02115808099340134,0.004747592407365768,0.0,0.006691505816024049,0.017240267594074182,0.008508369922099126,0.0,0.005663387055085277,0.0,0.0,0.0028334450818879547,0.0,0.0,0.0,0.01868736499917991,0.0,0.047467185390504,0.006741725015415011,0.0,0.01366971738984959,0.008904462697220155,0.0,0.029501019813500833,0.006073384055576919,0.004192683623678601,0.019704495355406502,0.0,0.0,0.01586660133926353,0.0,0.004975928046968768,0.012778648249547784,0.008651013892354849,0.0,0.0,0.012483645650049498,0.0026345118729454004,0.0,0.0,0.005605757073055731,0.0037873111336948653,0.00950168050495956,0.0,0.0,0.0346066980014105,0.008829940496546685,0.01618227630908828,0.0,0.005059472419954655,0.0,0.004259957318311615,0.04857494886304368,0.0,0.019700276643257734,0.0,0.0,0.005985106260376125,0.045834023872037145,0.03893664161836635,0.0,0.009413898918267813,0.0,0.007609915194337277,0.0,0.005723110334578169,0.0008050318245083806,0.004117229284046278,0.01211438873346963,0.0,0.007900488305104538,0.016850924893625437,0.0,0.008460102709484683,0.00814662668751516,0.04006035475041117,0.0,0.01530932020321263,0.044063444460007144
47,support_relevance_centrality,3,0.005301492824579455,0.005663140064266774,0.027974681407199675,0.0,0.02051120981620605,0.04003332400829444,0.008598915210044066,0.006449455947375546,0.018495282924927064,0.0,0.0,0.0,0.0,0.004572124960115299,0.0,0.011018723108495719,0.400834160286083,3.4237930304024864e-06,2.0934314470774673e-05,0.0004127300927773112,0.0006084902478611185,0.0,0.00017863199275182677,2.7381558626556275e-09,0.0,0.012849745381197911,0.05913960334542993,1.5875781495796211e-06,0.0,4.855334092440743e-06,0.0,0.0,0.0002501181512580135,0.0,0.0,0.0,6.736030357248705e-05,0.0,0.0083159188139508,0.0025342580763330303,0.0,0.012145140085972627,0.0013792555012831593,0.0,0.0038089297144420576,0.011549888630624486,3.021074137314298e-05,0.0003529864022982331,0.0,0.0,3.171641212568686e-07,0.0,5.0973358352677144e-05,1.3567520303203073e-06,3.832385099831049e-06,0.0,0.0,4.509507736743948e-05,1.998889476555836e-05,0.0,0.0,0.022352728803108294,3.3940365835238876e-06,0.017274733795288617,0.0,0.0,0.000332794678217186,0.018894085448803548,3.474969877411864e-05,0.0,6.63907990147058e-05,0.0,5.990765855948241e-08,0.06213812830935626,0.0,0.0002197316009602105,0.0,0.0,0.00010334477625264557,0.0014258549517188457,0.00024236019556688444,0.0,1.30037205722805e-06,0.0,0.000116953799355408,0.0,0.00010154321248228708,6.725144507844426e-05,9.156844034523879e-05,0.0005056339447556064,0.0,9.467428602421818e-05,0.0007384878658136179,0.0,0.05413568169853828,0.02317773850322875,0.008675365491842914,0.0,1.991782660208322e-05,0.1259573806842232
48,confidence_relevance_centrality,3,0.01471371026499156,0.006465625406423473,0.04204884201037012,0.0,0.03988030669331582,0.06497865055953402,0.013324377720375914,0.017625174231004327,0.03969549954861114,0.0,0.0,0.0,0.0,0.008837072024509993,0.0,0.012597199648366498,0.0503709557807378,6.268020505782442e-06,2.695857355978927e-05,0.0005168415863654182,0.0015103646396774652,0.0,0.00030641034976905884,5.324771634037992e-08,0.0,0.016654183257729993,0.07700329445365155,3.73114571544635e-06,0.0,1.901705230792777e-05,0.0,0.0,0.00025697162478708735,0.0,0.0,0.0,0.00011964008038514429,0.0,0.020054050510323867,0.0041684769001610715,0.0,0.026582461774941186,0.0029685999123390296,0.0,0.004182670658026348,0.025980786863729694,5.9751578826967135e-05,0.0011387525036504818,0.0,0.0,2.0538416411798428e-06,0.0,0.00011039398955947593,6.503831938517246e-06,1.0029593519758042e-05,0.0,0.0,6.840053381617497e-05,3.917132464600013e-05,0.0,0.0,0.04347900515320316,5.689902095460459e-06,0.037376943090604964,0.0,0.0,0.00046853449769752186,0.03206708246561634,3.437522393071648e-05,0.0,0.00012935399089765694,0.0,4.79229708797189e-07,0.10019086772818613,0.0,0.000813754831593533,0.0,0.0,0.0001308715501777186,0.0013259905119576774,0.00041160508193676597,0.0,3.080762461769764e-06,0.0,0.00015140236139137315,0.0,0.00015233800050332803,0.00011914563710186355,0.00015006736444425598,0.0006127065600959141,0.0,0.00023212974920540648,0.0009144235165095223,0.0,0.05617234615804712,0.03467543818599005,0.019489852988709092,0.0,5.8329102901153734e-05,0.1785009346175013
49,lift_relevance_centrality,3,0.014723949007057948,0.006467787738753292,0.04207694913633184,0.0,0.039907457356968226,0.06500102201269072,0.013327315491086495,0.017636243142543827,0.039651878260408044,0.0,0.0,0.0,0.0,0.00884280658644824,0.0,0.012582909939623452,0.05034311614574179,6.270933027252796e-06,2.6930938640487958e-05,0.0005165475305398962,0.0015111988886181693,0.0,0.0003064616548194096,5.320812323950811e-08,0.0,0.016665740768730085,0.07692129647881413,3.73311514735614e-06,0.0,1.9014952022021317e-05,0.0,0.0,0.0002571480891647975,0.0,0.0,0.0,0.00011958191063247865,0.0,0.02003232719163607,0.0041639789757102145,0.0,0.026600017426004506,0.0029653674673950476,0.0,0.004185180977865491,0.025955575045424884,5.979100408140547e-05,0.001139529804827434,0.0,0.0,2.0539536400984546e-06,0.0,0.00011026924743228684,6.502084774485082e-06,1.0031743125518462e-05,0.0,0.0,6.842315572430732e-05,3.9197897229567096e-05,0.0,0.0,0.04343057321553945,5.6934718358919776e-06,0.03733518165380216,0.0,0.0,0.00046828603723364075,0.03203390390492354,3.4340085037301046e-05,0.0,0.00012920770915107155,0.0,4.789358739803803e-07,0.10021565392816015,0.0,0.0008141371065008923,0.0,0.0,0.00013079529919009155,0.0013247217292509234,0.00041179534016073704,0.0,3.077824937735734e-06,0.0,0.00015146590325519548,0.0,0.0001524428473979459,0.00011901094621729278,0.0001501677938589888,0.0006122874143581805,0.0,0.0002318723907456575,0.0009142000658858474,0.0,0.056207340231209726,0.034699130310231516,0.019500803859918623,0.0,5.828537980090451e-05,0.17861148735471807
50,equal_relevance_centrality,3,0.01446439150878721,0.006356067609281837,0.04133633885507813,0.0,0.039204548622594336,0.06387760969046881,0.013098600725952885,0.017326521719977634,0.03902287297134886,0.0,0.0,0.0,0.0,0.008687330880640842,0.0,0.012383744436090003,0.0634041415348206,6.161811055669558e-06,2.650176980955082e-05,0.000508083883573492,0.001484772030702734,0.0,0.00030121833185401764,5.234545211404862e-08,0.0,0.016371983854545066,0.07569850013250057,3.6679227355018823e-06,0.0,1.8694814901950932e-05,0.0,0.0,0.0002665805847768962,0.0,0.0,0.0,0.00011761282040131928,0.0,0.019714241526726486,0.004097843493814374,0.0,0.026132031109445012,0.0029182980085715143,0.0,0.0041117967433379,0.02554055137251662,5.8739108889331445e-05,0.0011194567344174663,0.0,0.0,2.0190400014711953e-06,0.0,0.00010852340140232763,6.39362674483939e-06,9.859645509599727e-06,0.0,0.0,6.724151031308629e-05,3.850758003204954e-05,0.0,0.0,0.04274226837569632,5.593488662830892e-06,0.03674360365451163,0.0,0.0,0.0004605953418965059,0.03162145930299124,3.379274759264125e-05,0.0,0.00012716213204357808,0.0,4.7110932632521854e-07,0.09849316795870923,0.0,0.0007999660360542526,0.0,0.0,0.00012865397680396,0.0013035220591183796,0.0004046305754915745,0.0,3.0285600022067934e-06,0.0,0.00014883690048799305,0.0,0.00014975668551722862,0.00011712675528929385,0.00014752452460465906,0.0006023244583193947,0.0,0.00022819639050066016,0.000898928924752975,0.0,0.0581667708698885,0.0340878748206884,0.019159604137927243,0.0,5.7340736328486306e-05,0.17547629771772238
51,relevance_relevance_centrality,3,0.006157473532613708,0.00657570106912481,0.03249093232852248,0.0,0.023822632244451206,0.04648231449654944,0.009981964420138534,0.0074900734130725795,0.021443234030482428,0.0,0.0,0.0,0.0,0.005310044023630369,0.0,0.012774392701362883,0.30462001622211793,3.976514918526639e-06,2.427002322910809e-05,0.0004787484732715582,0.0007065968688270754,0.0,0.0002072611241984797,3.1785628481762085e-09,0.0,0.014924460205702792,0.06856683532856708,1.8438710286811983e-06,0.0,5.63011442174229e-06,0.0,0.0,0.00028997026684609553,0.0,0.0,0.0,7.813658932547575e-05,0.0,0.009641517532392646,0.002938135776862663,0.0,0.014105970293145143,0.001599101603144847,0.0,0.004423557834104504,0.013394048208268358,3.508844889299356e-05,0.0004099715198256289,0.0,0.0,3.681370311982572e-07,0.0,5.909514969324802e-05,1.5739392845913303e-06,4.450297437413513e-06,0.0,0.0,5.2370172049525046e-05,2.3216269338743355e-05,0.0,0.0,0.0259147952407395,3.942014902146934e-06,0.02002747667528936,0.0,0.0,0.0003859635434579915,0.021904539707016495,4.0286710048046307e-05,0.0,7.696910160754158e-05,0.0,6.94690809374686e-08,0.07214749544245964,0.0,0.0002550996000679407,0.0,0.0,0.00011981535883096069,0.0016531103749023454,0.00028144201216146494,0.0,1.5075951609959744e-06,0.0,0.00013579140780307493,0.0,0.00011793834619815571,7.796687672989252e-05,0.00010635263568661598,0.0005863139932299024,0.0,0.00010976020978484427,0.000856548559696751,0.0,0.06276129058958492,0.02691973781520089,0.01007428024816854,0.0,2.3103541832719573e-05,0.146293426707921
52,perm,4,-0.06040268456375713,-0.09395973154362233,0.12080536912751506,-0.026845637583892003,-0.06040268456375721,0.0,0.060402684563757934,0.0,-0.09395973154362243,0.0,-0.10067114093959535,0.0,0.0,0.0,0.0,0.13422818791946128,0.08724832214764985,0.0,0.0,0.08053691275167692,0.0,0.0,0.0,0.0738255033557039,-0.12080536912751443,-0.0872483221476493,0.0,-0.17449664429529899,0.0,0.03355704697986548,0.0,0.0,-0.006711409395972933,0.0,0.0,0.13422818791946128,0.0,0.11409395973154231,0.0,0.0,0.0,0.02013422818791934,0.0,0.0,0.0,0.1677852348993265,-0.03355704697986512,0.0,0.0,0.06711409395973106,0.0,0.0,0.0402684563758386,0.0,0.0,-0.1208053691275146,0.0067114093959731135,-0.16778523489932587,0.06040268456375803,0.20134228187919168,0.0,0.0,0.24832214765100305,0.0,0.053691275167784734,0.0,0.0,0.07382550335570372,0.006711409395973294,0.0,0.026845637583892454,0.09395973154362297,0.0,-0.08053691275167629,0.046979865771811666,0.0,0.0,0.0,0.0,-0.026845637583891916,0.0,0.0,0.0,-0.19463087248321803,-0.040268456375838056,0.03355704697986575,-0.046979865771810896,0.0,0.0,0.05369127516778491,-0.06711409395973024,0.0,0.026845637583892547,0.0,0.25503355704697606,0.12751677852348817,-0.026845637583891916,0.10067114093959625,-0.046979865771811076,0.12751677852348817
53,gini,4,0.04630701198834723,0.016972655707792692,0.017908919324164493,0.02397314038421187,0.003958636899776722,0.0,0.010525262823573758,0.005344159814698575,0.024861736376096958,0.0,0.013940026703007714,0.0,0.0,0.0,0.0,0.015062092381555767,0.02278888494923886,0.0,0.0,0.017737131090109593,0.0,0.0,0.0,0.009824462136633828,0.03689313378493888,0.017078062198072036,0.0,0.008420242980239778,0.0,0.03314725039372843,0.0,0.0,0.01667733645363634,0.004453466512248812,0.0,0.023842488854718118,0.0,0.02795516253467173,0.0,0.0,0.0,0.005513815681831864,0.0,0.0,0.0,0.010590853606522474,0.006432784962137174,0.0,0.0,0.013758495540765333,0.0,0.0,0.024068399780960047,0.0,0.0,0.015777936945713653,0.005344159814698575,0.011407137727152867,0.010207628005852835,0.026875537465907286,0.0,0.0,0.012937394976513467,0.0,0.005700437135678477,0.0,0.0,0.014684849356038749,0.0022055262727327476,0.0,0.021830606683006012,0.02104756990659923,0.0,0.01346434487672484,0.02754926915769697,0.0,0.0,0.0,0.017220070514028737,0.051333804832596724,0.0029689776748325412,0.0,0.0,0.01937420634783868,0.012892383230888637,0.015597473701592686,0.023326574829510758,0.014844888374162705,0.0,0.010195472101073768,0.004580708412598778,0.0,0.021038105342688778,0.0,0.03460254688927513,0.02640913045464699,0.015647341435219782,0.013120053724974278,0.014909357603673344,0.05487089234240305
54,shap,4,0.040002377100395545,0.008123370902278616,0.025919966255457613,0.018640309362939526,0.0010327128180691824,0.0,0.001817522887554745,9.880282216363613e-05,0.016148804563532758,0.0,0.014483246759256219,0.0,0.0,0.0,0.0,0.03680308247794556,0.05307681994475519,0.0,0.0,0.005272582934572737,0.0,0.0,0.0,0.009255748289371668,0.013345130562421113,0.015571292959059643,0.0,0.005025197060439079,0.0,0.0261861373864556,0.0,0.0,0.006409273211363004,0.025630125957375436,0.0,0.03489304522230767,0.0,0.014744520895890723,0.0,0.0,0.0,0.01158478983423051,0.0,0.0,0.0,0.03128326546425827,0.011527762091373217,0.0,0.0,0.0012643464212911898,0.0,0.0,0.009539058214780665,0.0,0.0,0.011977685449354087,0.0003401610434496488,0.010402805316854592,0.0007743037744878283,0.03943831956670468,0.0,0.0,0.015110930206046284,0.0,0.003475288540789708,0.0,0.0,0.047107405134605713,0.003508316210992522,0.0,0.02921138323384178,0.005815452166410946,0.0,0.0033769719196169046,0.04145392359415105,0.0,0.0,0.0,0.00040209207337728737,0.021310789368173745,0.00027550082398367857,0.0,0.0,0.011367964420548311,0.004470669756225548,0.018414798294435996,0.009565130748426354,0.002021023064555949,0.0,0.013336934242544498,0.0031057732099364003,0.0,0.05487218546173344,0.0,0.04457207526264175,0.07470417627469678,0.029493512882767563,0.008223736631567963,0.008316921603252958,0.04587447732428695
55,support_impurity_centrality,4,0.0417222216503161,0.03163321220292799,0.017308695265789893,0.02539211362938298,0.0041745694931161715,0.0,0.0028320750279360266,0.010910132080726826,0.021173029781971386,0.0,0.012384517529600876,0.0,0.0,0.0,0.0,0.0036702203180171773,0.016574349508191595,0.0,0.0,0.02769595403971457,0.0,0.0,0.0,0.014390590918823385,0.011195499632553995,0.01761779507688566,0.0,0.016040748524574197,0.0,0.03000375978076775,0.0,0.0,0.02526797033005027,0.003717969597403422,0.0,0.006057898191524871,0.0,0.03173492146062027,0.0,0.0,0.0,0.003977636342518822,0.0,0.0,0.0,0.0017525425624267405,0.007562255107005488,0.0,0.0,0.03409883894062952,0.0,0.0,0.029368694221830114,0.0,0.0,0.010115544145391236,0.007764378191450171,0.01521848012868261,0.033685884347442636,0.020193935233077446,0.0,0.0,0.0029660237735395314,0.0,0.005498564357363904,0.0,0.0,0.000654344519445376,0.002986803470691574,0.0,0.02765059618341537,0.019223188092876327,0.0,0.0022388981463561685,0.022515941551356243,0.0,0.0,0.0,0.012702573669278423,0.06476262600903075,0.003148381776509913,0.0,0.0,0.009667922692868631,0.012789534566194145,0.013143778724381312,0.029917813607513114,0.026357752631094494,0.0,0.022117879279774343,0.004458014417158659,0.0,0.01974796095174114,0.0,0.03074753150214684,0.028287354847427282,0.010064126109620472,0.01936779886779534,0.0139542964043265,0.059793860586743956
56,confidence_impurity_centrality,4,0.0260510807990797,0.032587308032693406,0.018210370370222297,0.030033692099949525,0.01916609503491169,0.0,0.015685253298798458,0.010298522623403776,0.013605933301435207,0.0,0.006977560892471303,0.0,0.0,0.0,0.0,0.0022806874935028818,0.01917989675942565,0.0,0.0,0.015361321433750753,0.0,0.0,0.0,0.005233610893773747,0.006832819509986685,0.017882659492559485,0.0,0.006513573116630303,0.0,0.02871142071884165,0.0,0.0,0.013801581234624079,0.015530181397350663,0.0,0.0032013519724940222,0.0,0.03227110972581306,0.0,0.0,0.0,0.005471450931294763,0.0,0.0,0.0,0.0012407721228215357,0.012825161209578386,0.0,0.0,0.03239850640125604,0.0,0.0,0.029381085623417492,0.0,0.0,0.010757759822543183,0.007655289915092838,0.015228791373359253,0.0279063529035232,0.0196592145696632,0.0,0.0,0.0005574424192452377,0.0,0.0019539674775274824,0.0,0.0,0.00030435665896982753,0.007284815364810085,0.0,0.054499533791098564,0.007786447451814897,0.0,0.0012912978124656669,0.027404504683457967,0.0,0.0,0.0,0.032363608504881985,0.055238504726636356,0.021113984218736753,0.0,0.0,0.009029992899503037,0.009339552890273672,0.02258944799907187,0.029366831867745424,0.037092134438321316,0.0,0.02299338537887956,0.002792872035508692,0.0,0.012805696478324725,0.0,0.02525795938951919,0.021019252725513898,0.009631435330929857,0.024153643856753507,0.011534385095778098,0.05065453142996403
57,lift_impurity_centrality,4,0.026381692040309775,0.033252440642779935,0.01793963412101162,0.02759543893191872,0.01873568275734286,0.0,0.016508490443478706,0.010928923113787278,0.014473160708668555,0.0,0.007411643456166297,0.0,0.0,0.0,0.0,0.002430120276277206,0.020352433967873666,0.0,0.0,0.016287775160559487,0.0,0.0,0.0,0.005577128343937519,0.007269330148488866,0.0187797808536878,0.0,0.00693372339920653,0.0,0.027500375192990863,0.0,0.0,0.01467157727324713,0.01570396872700338,0.0,0.0034019682310095878,0.0,0.03362227026769382,0.0,0.0,0.0,0.005824753185326762,0.0,0.0,0.0,0.0013224454585737436,0.013591014501386011,0.0,0.0,0.033270094153969275,0.0,0.0,0.029492720692161828,0.0,0.0,0.011482733851506166,0.008122471543216797,0.01599970306936825,0.029443728549867283,0.019970944063383657,0.0,0.0,0.0005939840304543933,0.0,0.0020815298574957527,0.0,0.0,0.0003247724292895571,0.007762091330153578,0.0,0.05269729518199456,0.00828614977268978,0.0,0.0013771195554518065,0.02803270353191191,0.0,0.0,0.0,0.02900638908029059,0.05529455139125679,0.019781878456592163,0.0,0.0,0.00959142139636694,0.009892678800609738,0.022585606452530927,0.03060370060901785,0.036829603566763756,0.0,0.022206255436434893,0.0029769279054173772,0.0,0.013493755509756986,0.0,0.022207247398528668,0.020561441919531447,0.010170185232020163,0.02505518152672087,0.012276390855122853,0.04203297164739719
58,equal_impurity_centrality,4,0.026052284645109555,0.03246034764231241,0.01813942263410165,0.029916680615915105,0.01909142378850894,0.0,0.015624143437252288,0.010258399503957915,0.013904356373624138,0.0,0.006950376264212763,0.0,0.0,0.0,0.0,0.0022718019183513016,0.01910517174140327,0.0,0.0,0.015301473613119473,0.0,0.0,0.0,0.005213220707462282,0.00680755267935736,0.0178129885204145,0.0,0.006638980190041841,0.0,0.02859956081377677,0.0,0.0,0.013930028636838178,0.015469675697066455,0.0,0.0031888794818001904,0.0,0.03214538124634778,0.0,0.0,0.0,0.005450134118457976,0.0,0.0,0.0,0.001235938065558222,0.012775194287725446,0.0,0.0,0.03227228158341169,0.0,0.0,0.029656373791481058,0.0,0.0,0.01071584751161143,0.007625464849606459,0.015169459890812345,0.027797629548553634,0.019582622125947257,0.0,0.0,0.0009277548800916365,0.0,0.0019463548059471918,0.0,0.0,0.0003031708832009577,0.0072564336708806,0.0,0.05451028036333698,0.007756111395606396,0.0,0.0014131994150245806,0.027769870416405516,0.0,0.0,0.0,0.03223751964949709,0.05541572429169282,0.02103172398183042,0.0,0.0,0.0090010801418504,0.009303165923920284,0.022501439344488432,0.029551975697611126,0.03694762321132371,0.0,0.022903802981310714,0.0027819909856362504,0.0,0.012855547322502112,0.0,0.025159554195045824,0.02093736156319786,0.010319049819569916,0.024059541083670796,0.011489447047102967,0.050457181005115724
59,relevance_impurity_centrality,4,0.04168526215056264,0.03164789279476202,0.017324032271519203,0.025404458393489995,0.004176714816310285,0.0,0.0028326324067177154,0.010910583521485011,0.021117561453244914,0.0,0.012397236073683652,0.0,0.0,0.0,0.0,0.0036714161645536743,0.016602639344845273,0.0,0.0,0.027737459176925973,0.0,0.0,0.0,0.014391396051124111,0.011214055709543149,0.01764750215500834,0.0,0.01603999383558653,0.0,0.030016694756396334,0.0,0.0,0.025273785326462135,0.0037202977860493615,0.0,0.0060636831676317,0.0,0.03174032209420888,0.0,0.0,0.0,0.003978517899474387,0.0,0.0,0.0,0.0017531281852417938,0.007571079460157608,0.0,0.0,0.03414057197455117,0.0,0.0,0.02928871539267038,0.0,0.0,0.010133406337130894,0.0077783598787404575,0.015244666970493127,0.03369876457972852,0.02019946020342998,0.0,0.0,0.0028636560934632628,0.0,0.005498702970192201,0.0,0.0,0.000655266124568717,0.0029891123840548126,0.0,0.027649248416826346,0.019229277358547573,0.0,0.002204421727984406,0.022512010506416356,0.0,0.0,0.0,0.012712836886356682,0.06471257239134123,0.0031506220720341166,0.0,0.0,0.009623549761561052,0.012806524069547218,0.013156663587747279,0.02992555713398286,0.026373982521167058,0.0,0.022150828276066778,0.004466197470463233,0.0,0.019755676697033583,0.0,0.03074116605958893,0.028289002707341672,0.010044783213131942,0.019398561382651315,0.013955061579448095,0.05973242827675407
