,method,fold,selected,metric,value
342,confidence_relevance_centrality,0,11,A,0.9716088328075709
343,confidence_relevance_centrality,0,11,MCC,0.7497162323707838
344,confidence_relevance_centrality,0,12,A,0.9779179810725552
345,confidence_relevance_centrality,0,12,MCC,0.7916665598652735
346,confidence_relevance_centrality,0,13,A,0.9779179810725552
347,confidence_relevance_centrality,0,13,MCC,0.7916665598652735
348,confidence_relevance_centrality,0,14,A,0.9810725552050473
349,confidence_relevance_centrality,0,14,MCC,0.8291959315331483
350,confidence_relevance_centrality,0,15,A,0.9716088328075709
351,confidence_relevance_centrality,0,15,MCC,0.7497162323707838
352,confidence_relevance_centrality,0,16,A,0.9747634069400631
353,confidence_relevance_centrality,0,16,MCC,0.7699275864833156
354,confidence_relevance_centrality,0,17,A,0.9810725552050473
355,confidence_relevance_centrality,0,17,MCC,0.8291959315331483
356,confidence_relevance_centrality,0,18,A,0.9747634069400631
357,confidence_relevance_centrality,0,18,MCC,0.7699275864833156
358,confidence_relevance_centrality,0,19,A,0.9779179810725552
359,confidence_relevance_centrality,0,19,MCC,0.8076538349211344
360,lift_relevance_centrality,0,2,A,0.9810725552050473
361,lift_relevance_centrality,0,2,MCC,0.8151415124443631
362,lift_relevance_centrality,0,3,A,0.9621451104100947
363,lift_relevance_centrality,0,3,MCC,0.6741562263607108
364,lift_relevance_centrality,0,4,A,0.9747634069400631
365,lift_relevance_centrality,0,4,MCC,0.7528764860721069
366,lift_relevance_centrality,0,5,A,0.9747634069400631
367,lift_relevance_centrality,0,5,MCC,0.7528764860721069
368,lift_relevance_centrality,0,6,A,0.9842271293375394
369,lift_relevance_centrality,0,6,MCC,0.8406030054710625
370,lift_relevance_centrality,0,7,A,0.9747634069400631
371,lift_relevance_centrality,0,7,MCC,0.7875589983195037
372,lift_relevance_centrality,0,8,A,0.9779179810725552
373,lift_relevance_centrality,0,8,MCC,0.8076538349211344
374,lift_relevance_centrality,0,9,A,0.9779179810725552
375,lift_relevance_centrality,0,9,MCC,0.8076538349211344
376,lift_relevance_centrality,0,10,A,0.9747634069400631
377,lift_relevance_centrality,0,10,MCC,0.7699275864833156
378,lift_relevance_centrality,0,11,A,0.9747634069400631
